id,latitude,longitude,Label
ULG,48.9933013916,89.92250061040001,Ulgii Mongolei Airport
KQT,37.86640167236328,68.86470031738281,Qurghonteppa International Airport
VGD,59.28250122070313,39.94440078735352,Vologda Airport
ONK,68.514999,112.480003,Olenyok Airport
SYS,71.92790222168,114.08000183105,Saskylakh Airport
LDG,64.89600372310001,45.7229995728,Leshukonskoye Airport
HSK,42.0760993958,-0.316666990519,Huesca/Pirineos Airport
CQM,38.8563888889,-3.97,Ciudad Real Central Airport
NJF,31.989853000000004,44.404317,Al Najaf International Airport
CSA,56.05749893189999,-6.243060112,Colonsay Airstrip
RKH,34.9878006,-81.05719757,Rock Hill - York County Airport
AGC,40.354400634765625,-79.9301986694336,Allegheny County Airport
VQQ,30.2187004089,-81.876701355,Cecil Airport
FTY,33.7790985107,-84.5214004517,Fulton County Airport Brown Field
TII,32.604198455799995,65.8657989502,Tarin Kowt Airport
ZAJ,30.972222,61.865832999999995,Zaranj Airport
CCN,34.53300094604492,65.26699829101561,Chakcharan Airport
FUG,32.882157,115.73436399999999,Fuyang Xiguan Airport
LCX,25.6746997833,116.747001648,Longyan Guanzhishan Airport
BSD,25.053301,99.168297,Baoshan Yunduan Airport
ACX,25.0863888889,104.959444444,Xingyi Airport
HZH,26.32217,109.1499,Liping Airport
OSU,40.0798,-83.072998,The Ohio State University Airport - Don Scott Field
ADS,32.9686012268,-96.8364028931,Addison Airport
DSI,30.40010071,-86.47149658,Destin Executive Airport
KHE,46.6758,32.506401000000004,Kherson International Airport
SZS,-46.8997,168.100998,Ryan's Creek Aerodrome
HJJ,27.4411111111,109.7,Zhijiang Airport
YQI,43.82690048217773,-66.08809661865234,Yarmouth Airport
ISO,35.331401825,-77.60880279540002,Kinston Regional Jetport At Stallings Field
FFA,36.0181999207,-75.67130279540002,First Flight Airport
LNJ,23.738100051900002,100.025001526,Lintsang Airfield
CKS,-6.11527776718,-50.0013885498,Carajás Airport
MWK,3.3481199741363525,106.25800323486328,Tarempa Airport
PGU,27.379601,52.737701,Persian Gulf International Airport
YES,30.700500488281,51.545101165771,Yasouj Airport
OSM,36.305801,43.1474,Mosul International Airport
TJH,35.51279830932617,134.78700256347656,Tajima Airport
AXJ,32.482498,130.158997,Amakusa Airport
KKX,28.3213005066,129.927993774,Kikai Airport
AGJ,26.592500686599998,127.240997314,Aguni Airport
ULZ,47.7093,96.5258,Donoi Airport
UGA,48.85499954223633,103.47599792480469,Bulgan Airport
ULO,50.066588,91.938273,Ulaangom Airport
LBX,13.85540008544922,120.1050033569336,Lubang Airport
TJU,37.98809814453125,69.80500030517578,Kulob Airport
CMJ,23.2131004333,119.41799926799999,Chi Mei Airport
TAZ,41.761101000000004,59.826698,Daşoguz Airport
BWB,-20.86440086364746,115.40599822998048,Barrow Island Airport
DRB,-17.370000839233402,123.66100311279295,Derby Airport
WGE,-30.03280067443848,148.12600708007812,Walgett Airport
BRT,-11.769200325012207,130.6199951171875,Bathurst Island Airport
DKI,-17.9416999817,146.13999939,Dunk Island Airport
LZR,-14.673273000000002,145.454571,Lizard Island Airport
HLT,-37.64889907836914,142.06500244140625,Hamilton Airport
HCQ,-18.23390007019043,127.66999816894531,Halls Creek Airport
FIZ,-18.181900024414066,125.55899810791016,Fitzroy Crossing Airport
RVT,-33.7971992493,120.208000183,Ravensthorpe Airport
PVU,40.219200134277,-111.72299957275,Provo Municipal Airport
SBS,40.5163002,-106.8659973,Steamboat Springs Bob Adams Field
DTA,39.3805999756,-112.508003235,Delta Municipal Airport
PUC,39.61389923,-110.7509995,Carbon County Regional/Buck Davis Field
LAM,35.8797988892,-106.26899719200001,Los Alamos Airport
HII,34.571098,-114.358002,Lake Havasu City Airport
INW,35.021900177,-110.722999573,Winslow Lindbergh Regional Airport
DGL,31.3425998688,-109.505996704,Douglas Municipal Airport
MZK,2.0586099624633794,173.27099609375,Marakei Airport
AEA,0.4908330142498016,173.82899475097656,Abemama Atoll Airport
AAK,0.1852779984474182,173.63699340820312,Buariki Airport
KUC,0.2186110019683838,173.44200134277344,Kuria Airport
AIS,-2.61611008644104,176.80299377441406,Arorae Island Airport
TMN,-2.485830068588257,175.97000122070312,Tamana Island Airport
BEZ,-1.3547199964523315,176.0070037841797,Beru Airport
NIG,-1.31444001198,176.410003662,Nikunau Airport
BBG,3.08583,172.811005,Butaritari Atoll Airport
MTK,3.3744399547576904,172.99200439453125,Makin Island Airport
MNK,1.0036100149154663,173.031005859375,Maiana Airport
NON,-0.6397219896316528,174.42799377441406,Nonouti Airport
TSU,-1.4744399785995483,175.06399536132812,Tabiteuea South Airport
WTZ,-36.83169937133789,175.6790008544922,Whitianga Airport
KTF,-40.81330108642578,172.77499389648438,Takaka Airport
AFT,-9.19138888889,160.948611111,Afutara Aerodrome
RNA,-9.86054358262,161.979546547,Ulawa Airport
CHY,-6.711944,156.39611100000002,Choiseul Bay Airport
NNB,-10.847994,162.45410800000002,Santa Ana Airport
XYA,-9.092816000000001,159.21841,Yandina Airport
BPF,-8.56202777778,158.119305556,Batuna Aerodrome
BOW,27.943399429299998,-81.78340148930002,Bartow Municipal Airport
FTI,-14.2172,-169.425003,Fitiuta Airport
LVK,37.6934013367,-121.819999695,Livermore Municipal Airport
RMY,37.510898590100005,-120.040000916,Mariposa Yosemite Airport
GFY,-19.60219955444336,18.122699737548828,Grootfontein Airport
NDU,-17.956499099731,19.719400405884,Rundu Airport
TRM,33.62670135498,-116.16000366211,Jacqueline Cochran Regional Airport
SMO,34.015800476100004,-118.45099639899999,Santa Monica Municipal Airport
UDD,33.748401641846,-116.27500152588001,Bermuda Dunes Airport
SCF,33.622898101806996,-111.91100311279,Scottsdale Airport
OLM,46.9693985,-122.90299990000001,Olympia Regional Airport
RIL,39.526299,-107.726997,Garfield County Regional Airport
SAA,41.444901,-106.82399699999999,Shively Field
PDK,33.8755989075,-84.3020019531,DeKalb Peachtree Airport
BMG,39.14599990844727,-86.61669921875,Monroe County Airport
SUA,27.18169975,-80.22109985,Witham Field
MMU,40.799400329589844,-74.41490173339844,Morristown Municipal Airport
APC,38.2132,-122.280998,Napa County Airport
SDM,32.572299957275,-116.98000335693001,Brown Field Municipal Airport
VNC,27.071599960327,-82.440299987793,Venice Municipal Airport
PHK,26.78499985,-80.69339752,Palm Beach County Glades Airport
ECP,30.357105999999998,-85.79541400000001,Northwest Florida Beaches International Airport
SBD,34.0954017639,-117.23500061,San Bernardino International Airport
VAL,-13.2965,-38.992401,Valença Airport
CAU,-8.282389640808105,-36.01350021362305,Caruaru Airport
AWK,19.282100677490234,166.63600158691406,Wake Island Airfield
QNV,-22.74530029296875,-43.46030044555664,Aeroclube Airport
SQL,37.511901855469,-122.25,San Carlos Airport
RWI,35.856300354003906,-77.89189910888672,Rocky Mount Wilson Regional Airport
SXQ,60.47570037841797,-151.03399658203125,Soldotna Airport
SEE,32.826198577880994,-116.97200012206999,Gillespie Field
PHA,11.6335000992,108.952003479,Phan Rang Airport
SQH,21.216999053955078,104.03299713134766,Na-San Airport
TKF,39.3199996948,-120.13999939,Truckee Tahoe Airport
FRJ,43.4175,6.7357,Fréjus Airport
GEX,-38.224998474121094,144.33299255371094,Geelong Airport
LVM,45.6994018555,-110.44799804700001,Mission Field
GMV,37.0167007446,-110.20099639899999,Monument Valley Airport
JRA,40.754501,-74.007103,West 30th St. Heliport
LAL,27.988899,-82.018602,Lakeland Linder International Airport
SYH,27.8112,86.7124,Syangboche Airport
RBK,33.5741996765,-117.127998352,French Valley Airport
FNU,39.895308,8.642661,Oristano-Fenosu Airport
MYQ,12.23,76.655833,Mysore Airport
MGY,39.5890007019,-84.224899292,Dayton-Wright Brothers Airport
FDY,41.013500213600004,-83.66870117190001,Findlay Airport
PEA,-35.7558462874,137.962875366,Penneshaw Airport
EMP,38.3320999146,-96.1912002563,Emporia Municipal Airport
HYC,51.611698150600006,-0.8083329796790001,Wycombe Air Park
BBP,50.678100585900005,-1.10943996906,Bembridge Airport
SPF,44.48030090332,-103.78299713135,Black Hills Airport-Clyde Ice Field
QYD,54.57970047,18.51720047,Oksywie Military Air Base
OLV,34.9786987305,-89.78690338130001,Olive Branch Airport
KNA,-32.9496,-71.4786,Viña del mar Airport
ONQ,41.506401061999995,32.0886001587,Zonguldak Airport
BJC,39.90879822,-105.11699679999998,Rocky Mountain Metropolitan Airport
SLE,44.90950012,-123.00299840000002,Salem Municipal Airport/McNary Field
UTM,34.680999755859,-90.34670257568399,Tunica Municipal Airport
ZKB,-8.524999618530272,30.663000106811523,Kasaba Bay Airport
LND,42.8152008057,-108.730003357,Hunt Field
MWC,43.110401,-88.034401,Lawrence J Timmerman Airport
JVL,42.620300293,-89.0416030884,Southern Wisconsin Regional Airport
LZU,33.97809982,-83.96240234,Gwinnett County Briscoe Field
BWG,36.9645004272,-86.41970062259999,Bowling Green Warren County Regional Airport
RVS,36.039600372314,-95.98459625244101,Richard Lloyd Jones Jr Airport
NHD,25.0268001556,55.3661994934,Al Minhad Air Base
KGO,48.54280090332031,32.28499984741211,Kirovograd Airport
DBB,30.92449951171875,28.46139907836914,El Alamein International Airport
BCE,37.706401825,-112.144996643,Bryce Canyon Airport
CKL,55.8783,38.061699,Chkalovskiy Air Base
TCZ,24.9380555556,98.4858333333,Tengchong Tuofeng Airport
UKS,44.688999176,33.570999145500004,Belbek Airport
OAZ,31.8638000488,64.2246017456,Camp Bastion Airport
JCI,38.830898284899995,-94.890296936,New Century Aircenter Airport
ESN,38.8041992188,-76.06900024410002,Easton Newnam Field
HMR,60.81809997558594,11.067999839782717,Stafsberg Airport
MYV,39.09780121,-121.5699997,Yuba County Airport
DUC,34.47090149,-97.95989990000001,Halliburton Field
UVA,29.2112998962,-99.74359893799999,Garner Field
LOT,41.6072998,-88.09619904,Lewis University Airport
CCR,37.9897003174,-122.056999207,Buchanan Field
OCA,25.325399398804002,-80.274803161621,Ocean Reef Club Airport
YUS,32.836388888900004,97.03638888889999,Yushu Batang Airport
HIA,33.7908333333,119.125,Lianshui Airport
YOO,43.922798,-78.894997,Toronto/Oshawa Executive Airport
LHA,48.36930084229999,7.82772016525,Lahr Airport
NYW,22.221638000000002,95.093479,Monywar Airport
ATO,39.2109985352,-82.23139953610001,Ohio University Snyder Field
SGH,39.840301513671996,-83.840202331543,Springfield-Beckley Municipal Airport
HEX,18.469699859600002,-69.9693984985,Herrera Airport
CDA,-12.903300285339355,132.53199768066406,Cooinda Airport
JAB,-12.658300399780273,132.89300537109378,Jabiru Airport
HGS,8.397130012512207,-13.12909984588623,Hastings Airport
TOP,39.068698883056996,-95.62249755859399,Philip Billard Municipal Airport
MQY,36.0089988708,-86.52010345459999,Smyrna Airport
UOS,35.205101013184,-85.898101806641,Franklin County Airport
NGQ,32.1,80.05305555560001,Ngari Gunsa Airport
CSO,51.8563995361,11.42029953,Cochstedt Airport
PWK,42.114222,-87.901494,Chicago Executive Airport
KLS,46.11800003049999,-122.898002625,Southwest Washington Regional Airport
ZTA,-20.78969955444336,-138.57000732421878,Tureia Airport
PUE,8.667,-77.418,Puerto Obaldia Airport
KHC,45.37250137329102,36.40140151977539,Kerch Airport
UKA,-4.29333,39.571098,Ukunda Airstrip
ILN,39.427898407,-83.79209899899999,Wilmington Airpark
AVW,32.4095993042,-111.21800231899999,Marana Regional Airport
CGZ,32.954899,-111.766998,Casa Grande Municipal Airport
BXK,33.42039871,-112.685997,Buckeye Municipal Airport
MMI,35.39730072,-84.56259918,McMinn County Airport
STK,40.61529922,-103.26499940000001,Sterling Municipal Airport
RWL,41.80559921,-107.1999969,Rawlins Municipal Airport/Harvey Field
CDW,40.875198364300005,-74.2814025879,Essex County Airport
AIZ,38.0960006714,-92.54949951170002,Lee C Fine Memorial Airport
TVI,30.901599884032997,-83.881301879883,Thomasville Regional Airport
HSH,35.9728012085,-115.134002686,Henderson Executive Airport
GML,50.60350036621094,30.1919002532959,Gostomel Airport
TMA,31.429000854499996,-83.4885025024,Henry Tift Myers Airport
RDO,51.3891983032,21.213300705,Radom Airport
DVT,33.688301086399996,-112.083000183,Phoenix Deer Valley Airport
YRV,50.9667015076,-118.18299865700001,Revelstoke Airport
FRG,40.7288017273,-73.41339874270001,Republic Airport
ZHY,37.573125,105.154454,Zhongwei Shapotou Airport
MCL,63.7326011658,-148.910995483,McKinley National Park Airport
PPC,66.814102172852,-150.64399719238,Prospect Creek Airport
KHW,-19.149999618530273,23.783000946044922,Khwai River Lodge Airport
TXG,24.18630027770996,120.65399932861328,Taichung Airport
HLG,40.1749992371,-80.6463012695,Wheeling Ohio County Airport
XYE,15.300000190734865,97.86699676513672,Ye Airport
DWC,24.896356,55.161389,Al Maktoum International Airport
RKP,28.086799621599997,-97.04460144040002,Aransas County Airport
MVV,45.82080078125,6.652219772338867,Megève Airport
MFX,45.407003,6.577942,Méribel Altiport
AEB,23.7206001282,106.959999084,Baise Youjiang Airport
OKF,-19.149200439453125,15.91189956665039,Okaukuejo Airport
OKU,-18.81279945373535,17.05940055847168,Mokuti Lodge Airport
KOQ,51.721111297600004,11.9527778625,Köthen Airport
PSH,54.30888748168945,8.686944007873535,St. Peter-Ording Airport
TTD,45.54940032959001,-122.40100097656,Portland Troutdale Airport
HIO,45.540401,-122.949997,Portland Hillsboro Airport
KHT,33.3334007263,69.952003479,Khost Airport
NMT,23.083000000000002,97.383003,Namtu Airport
BNO,43.5918998718,-118.955001831,Burns Municipal Airport
PRZ,44.286998748779,-120.90399932861,Prineville Airport
RBL,40.1506996155,-122.25199890100001,Red Bluff Municipal Airport
NOT,38.143600463867,-122.55599975586,Marin County Airport - Gnoss Field
LKV,42.1610984802,-120.399002075,Lake County Airport
OTK,45.4182014465,-123.81400299100001,Tillamook Airport
ONO,44.020500183105,-117.01399993896001,Ontario Municipal Airport
DLS,45.618499755900004,-121.166999817,Columbia Gorge Regional the Dalles Municipal Airport
GAI,39.168300628699996,-77.1660003662,Montgomery County Airpark
OAS,33.12575,68.83851700000001,Sharana Airstrip
YTA,45.86439895629883,-77.25170135498047,Pembroke Airport
TSB,-19.26189994812,17.732500076294,Tsumeb Airport
YSD,50.2667007446289,-111.18299865722656,Suffield Heliport
BNU,-26.83060073852539,-49.09030151367188,Blumenau Airport
YCC,45.09280014038086,-74.56330108642578,Cornwall Regional Airport
IZA,-21.5130558014,-43.1730575562,Zona da Mata Regional Airport
MVL,44.53459930419999,-72.6139984131,Morrisville Stowe State Airport
RBD,32.6809005737,-96.86820220950001,Dallas Executive Airport
BXY,45.621994,63.210772999999996,Krainiy Airport
WST,41.3496017456,-71.80339813229999,Westerly State Airport
BID,41.1680984497,-71.577796936,Block Island State Airport
NME,60.471000671386996,-164.70100402832,Nightmute Airport
OOK,60.54140091,-165.0870056,Toksook Bay Airport
OBY,70.4882288244,-21.971679925900002,Ittoqqortoormiit Heliport
VIN,49.242531,28.613778000000003,Vinnytsia/Gavyryshivka Airport
BGE,30.971500399999996,-84.63739777,Decatur County Industrial Air Park
ZGS,50.259701,-60.679401,La Romaine Airport
ZKG,50.1958007812,-61.2658004761,Kegaska Airport
YBI,53.469398498500006,-55.784999847399995,Black Tickle Airport
WHP,34.2593002319,-118.413002014,Whiteman Airport
MAE,36.9886016846,-120.11199951200001,Madera Municipal Airport
YZZ,49.0555992126,-117.60900116,Trail Airport
YAB,73.0058922479,-85.0325489044,Old Arctic Bay Airport
GSI,4.285833,-54.373056000000005,Grand-Santi Airport
MPY,3.6575,-54.037201,Maripasoula Airport
LDX,5.48306,-54.034401,Saint-Laurent-du-Maroni Airport
KJI,48.2223,86.9959,Kanas Airport
CPB,8.63333,-77.35,Capurganá Airport
HMB,26.342778000000003,31.742778,Sohag International Airport
RVY,-30.97459983825684,-55.47620010375977,Presidente General Don Oscar D. Gestido International Airport
POJ,-18.672800064086914,-46.4911994934082,Patos de Minas Airport
JTC,-22.1668591409,-49.0502866745,Bauru - Arealva Airport
OIA,-6.763100147250001,-51.0499000549,Ourilândia do Norte Airport
RDC,-8.033289909362793,-49.97990036010742,Redenção Airport
SXX,-6.6413,-51.9523,São Félix do Xingu Airport
BYO,-21.247298999999998,-56.452498999999996,Bonito Airport
SXO,-11.632399559020994,-50.68960189819336,São Félix do Araguaia Airport
CFC,-26.78840065,-50.9398002625,Caçador Airport
CAF,-4.871520042419434,-66.89749908447266,Carauari Airport
ERN,-6.6395301818847665,-69.87979888916016,Eirunepé Airport
CCI,-27.180599212646484,-52.05270004272461,Concórdia Airport
FBE,-26.059200286865234,-53.0634994506836,Francisco Beltrão Airport
CFO,-10.634400367736816,-51.5635986328125,Confresa Airport
AAF,29.72750092,-85.02749634,Apalachicola Regional Airport
UMU,-23.7987003326416,-53.31380081176758,Umuarama Airport
DTI,-18.232000351,-43.650398254399995,Diamantina Airport
FBA,-2.5326099395800004,-66.0831985474,Fonte Boa Airport
OLC,-3.46792950765,-68.9204120636,Senadora Eunice Micheles Airport
HUW,-7.532120227810001,-63.072101593,Humaitá Airport
IRZ,-0.3786,-64.9923,Tapuruquara Airport
ORX,-1.714079976081848,-55.83620071411133,Oriximiná Airport
UNA,-15.3551998138,-38.9990005493,Hotel Transamérica Airport
TEF,-21.71500015258789,122.22899627685548,Telfer Airport
GZP,36.299217,32.300598,Gazipaşa Airport
OAA,33.9225,69.07722222219999,Shank Air Base
FPR,27.49510002,-80.36830139,St Lucie County International Airport
PYM,41.909,-70.728798,Plymouth Municipal Airport
NCO,41.597099304199,-71.412101745605,Quonset State Airport
OWD,42.1904983521,-71.1728973389,Norwood Memorial Airport
BAF,42.157799,-72.715599,Westfield-Barnes Regional Airport
MGJ,41.50999832,-74.26460266,Orange County Airport
HAR,40.2170982361,-76.85150146480001,Capital City Airport
DXR,41.3714981079,-73.48220062259999,Danbury Municipal Airport
ASH,42.781700134299996,-71.51480102539998,Boire Field
LWM,42.7172012329,-71.1233978271,Lawrence Municipal Airport
OXC,41.47859954834,-73.13520050048801,Waterbury Oxford Airport
RMG,34.3506011963,-85.15799713130002,Richard B Russell Airport
GAD,33.972599,-86.088996,Northeast Alabama Regional Airport
WDR,33.98289871,-83.66739655,Barrow County Airport
DNN,34.72290039,-84.87020111,Dalton Municipal Airport
LGC,33.0089,-85.072601,LaGrange Callaway Airport
PIM,32.8406982422,-84.8824005127,Harris County Airport
GVL,34.27259827,-83.8302002,Lee Gilmer Memorial Airport
PHD,40.470901489258,-81.419700622559,Harry Clever Field
HHH,32.2243995667,-80.6975021362,Hilton Head Airport
DNL,33.4664993286,-82.0393981934,Daniel Field
MRN,35.820202,-81.611397,Foothills Regional Airport
PVL,37.561798100000004,-82.56639862,Pike County-Hatcher Field
TOC,34.59379959,-83.29579926,Toccoa Airport - R.G. Letourneau Field
PLV,49.56859970092773,34.397201538085945,Suprunovka Airport
WUU,7.725830078119999,27.9750003815,Wau Airport
HUE,14.25,36.58300018310547,Humera Airport
OYL,3.4697199999999997,39.101397999999996,Moyale Airport
OZG,30.3202991486,-5.866670131679999,Zagora Airport
WYE,8.610469818115233,-11.04539966583252,Yengema Airport
GBK,7.767000198364258,-12.383000373840332,Gbangbatok Airport
THX,65.797203064,87.93530273440001,Turukhansk Airport
TGP,61.589698999999996,89.994003,Podkamennaya Tunguska Airport
